,text,sentiment
6386,"['Samsung', 'India', 'mobile', 'chief', 'Vineet', 'Taneja', 'joins', 'Micromax', 'CEO']","neutral,Micromax"
6387,"['SAT', 'upholds', 'Sebi', 'order', 'three', 'entities', 'Axon', 'case']","neutral,Axon"
6388,"['SBI', 'Life', 'Insurance', 'appoints', 'Arijit', 'Basu', 'MD', 'CEO']",neutral
6389,"['Scotts', 'Garments', 'IPO', 'Skip', 'issue', 'wait', 'listing']",neutral
6390,"['Sebi', 'disposes', 'case', 'Real', 'estate', 'firm', 'Hubtown', 'settlement']","neutral,Hubtown"
6391,"['Sebi', 'imposes', 'Rs', '10', 'lakh', 'Vas', 'Infrastructure', '5', 'promoters']","neutral,VasInfrastructure"
6392,"['Sebi', 'touch', 'RBI', 'dealing', 'willful', 'defaulters']","neutral,RBI"
6393,"['Sebi', 'issues', 'norms', 'sharing', 'KYC', 'details', 'financial', 'regulators']",neutral
6394,"['Sebi', 'may', 'make', 'succession', 'plan', 'must', 'listed', 'companies']",neutral
6395,"['Sebi', 'plans', 'surprise', 'inspection', 'companies', 'existing', 'paper']",neutral
6396,"['Sebi', 'participate', 'India', 'International', 'Trade', 'Fair', 'Delhi']","neutral,IndiaInternationalTradeFair"
6397,"['Sebi', 'wants', 'government', 'allow', 'pension', 'money', 'Mutual', 'Funds']",neutral
6398,"['See', 'trailing', 'stop', 'Nifty', '8450', 'levels', 'Ashwani', 'Gujral']",neutral
6399,"['Sensex', '100K', '10', 'years', 'quite', 'likely', 'Navneet', 'Munot']",neutral
6400,"['Sensex', 'consolidates', 'narrow', 'range', 'top', '20', 'intraday', 'trading', 'ideas']",neutral
6401,"['Sesa', 'Sterlite', 'reports', 'Rs', '162155', 'crore', 'net', 'profit', 'Q4']",neutral
6402,"['Shibulal', 'may', 'succeed', 'Kris', 'Gopalakrishnan', 'Infosys', 'CEO', 'April']",neutral
6403,"['Shilpi', 'Cable', 'hopeful', 'launch', 'Rs', '56cr', 'IPO', 'January']",neutral
6404,"['Shriram', 'City', 'launch', 'Rs', '200crore', 'NCD', 'April', '16']",neutral
6405,"['Six', 'key', 'takeaways', 'market', 'RBI', 'money', 'policy', 'review']",neutral
6406,"['Six', 'trading', 'houses', 'imported', '40', 'per', 'cent', 'gold', 'September']",neutral
6407,"['Snapdeal', 'go', 'public', '12', 'years', 'Cofounder', 'Kunal', 'Bahl']",neutral
6408,"['Sodexo', 'names', 'Rishi', 'Gour', 'COO', 'Onsite', 'Services', 'Solutions']",neutral
6409,"['Sri', 'Lanka', 'rupee', 'forwards', 'steady', 'central', 'bank', 'moral', 'suasion']","neutral,centralbank"
6410,"['StanChart', 'IDR', 'holders', 'convert', '25', 'holding', 'shares']",neutral
6411,"['Sterling', 'takes', 'pause', 'electioninspired', 'gains', 'focus', 'data', 'BoE']","neutral,BoE"
6412,"['Surya', 'Roshni', 'posts', 'Rs', '1190crore', 'net', 'profit', 'Q1', 'FY13']",neutral
6413,"['Taj', 'Group', 'names', 'P', 'V', 'Ramana', 'Murthy', 'Global', 'HeadHR']",neutral
6414,"['Tata', 'Power', 'posts', 'Rs', '247', 'crore', 'profit', 'September', 'quarter']",neutral
6415,"['Tata', 'Power', 'Q3', 'consolidated', 'PAT', 'seen', 'Rs', '230', 'crore']",neutral
6416,"['Tata', 'Power', 'Existing', 'investors', 'participate', 'upcoming', 'rights', 'issues']",neutral
6417,"['Telecom', 'sector', 'see', 'several', 'MAs', 'post', 'elections', 'Gaurang', 'Shah']",neutral
6418,"['Three', 'Chinese', 'asset', 'managers', 'commit', 'funds', 'stock', 'purchase', 'plans']",neutral
6419,"['Three', 'PSBs', 'Raise', 'Rs', '4500', 'cr', 'perpetual', 'bonds']",neutral
6420,"['Top', 'three', 'reasons', 'rupee', 'gaining', 'strength', 'USD']","neutral,USD"
6421,"['Traders', 'expect', 'gold', 'prices', 'rangebound', 'options', 'data', 'show']",neutral
6422,"['Trend', 'Micro', 'appoints', 'Dhanya', 'Thakkar', 'MD', 'India', 'SAARC']",neutral
6423,"['Ultratech', 'Cement', 'High', 'costs', 'mar', 'show', 'future', 'prospects', 'bright']",neutral
6424,"['Uninor', 'CEO', 'Yogesh', 'Malik', 'quits', 'Sigve', 'Brekke', 'made', 'interim', 'CEO']",neutral
6425,"['mills', 'may', 'wait', 'central', 'subsidy', 'benefits']",neutral
6426,"['US', 'stocks', 'Wall', 'Street', 'ends', 'first', 'day', '2015', 'flat']","neutral,WallStreet"
6427,"['Vishal', 'Retail', 'posts', 'Q4', 'net', 'profit', 'Rs', '1047', 'cr']",neutral
6428,"['Vodafone', 'ropes', 'Philips', 'President', 'CEO', 'new', 'Chairman']",neutral
6429,"['Wadia', 'Group', 'appoints', 'Giorgio', 'De', 'Roni', 'CEO', 'GoAir']","neutral,GoAir"
6430,"['happening', 'oil', 'market', 'right', 'unprecedented']",neutral
6431,"['investors', 'TCS', 'ahead', 'Q2', 'results']",neutral
6432,"['markets', 'headed', '6080', 'new', 'magic', 'number']",neutral
6433,"['market', 'headed', 'technicals', 'show']",neutral
6434,"['longterm', 'investors', 'believe', 'Infosys', 'CEO', 'Vishal', 'Sikka']",neutral
6435,"['avoid', 'PSU', 'banking', 'space', 'RBI', 'intervention', 'Prateek', 'Agarwal']","neutral,RBI"
6436,"['Wipro', 'Q2', 'PAT', 'Rs', '2085', 'crore', 'Ten', 'key', 'takeaways']",neutral
6437,"['unique', 'business', 'model', 'Repco', 'benefit', 'economic', 'recovery']",neutral
6438,"['WNS', 'appoints', 'Adrian', 'Dillon', 'Renu', 'Karnad', 'Board', 'Directors']",neutral
6439,"['100', 'Infosys', 'shares', '95K', '1993', 'worth', '4', 'crore']",neutral
6440,"['2014', 'year', 'midcaps', 'strategy']",positive
6441,"['35', 'per', 'cent', 'correction', 'unlikely', 'affect', 'markets', 'P', 'Phani', 'Sekhar']",neutral
6442,"['5490', 'key', 'level', 'Nifty', 'today', 'Ashwani', 'Gujral']",neutral
6443,"['6150', 'Nifty', 'looks', 'matter', 'time', 'Ashwani', 'Gujral']",neutral
6444,"['AAP', 'effect', 'sizzling', '2013', 'foggy', 'start', 'Sensex', '2014']",neutral
6445,"['Adlabs', 'cuts', 'IPO', 'price', 'band', 'extends', 'offer', 'date', 'muted', 'response']",neutral
6446,"['Adopt', 'bottomup', 'approach', 'investing', 'says', 'Prakash', 'Diwan', 'banking', 'stocks']",neutral
6447,"['unexpected', 'rate', 'cut', 'China', 'eyes', 'Fed', 'meet']","neutral,Fed"
6448,"['Air', 'India', 'finally', 'sacks', 'Arora', 'COO', 'budget', 'airline']",neutral
6449,"['Airbus', 'appoints', 'Srinivasan', 'Dwarakanath', 'India', 'CEO', 'Charles', 'Champion', 'chairman']",neutral
6450,"['Airtel', 'hires', 'expert', 'Manish', 'Prakash', 'head', 'enterprise', 'unit']",neutral
6451,"['Ajit', 'Kalghatgi', 'Bharat', 'Electronics', 'Limiteds', 'new', 'Director', 'Research', 'Development']",neutral
6452,"['Another', '200300', 'points', 'downside', 'possible', 'Bank', 'Nifty', 'Ashwani', 'Gujral']",neutral
6453,"['Arvind', 'Saxena', 'appointed', 'MD', 'Volkswagen', 'Passenger', 'Cars', 'India']",neutral
6454,"['Azim', 'Premji', 'Trust', 'sell', '1530crore', 'Wipro', 'shares', 'fund', 'education']","neutral,Wipro"
6455,"['Bank', 'Baroda', 'issues', '750', 'million', 'dollar', 'bonds', '55', 'years']",neutral
6456,"['Bank', 'China', 'first', 'Chinese', 'bank', 'join', 'gold', 'price', 'benchmark']","neutral,gold"
6457,"['Battery', 'companies', 'interesing', 'prospect', 'coming', 'days', 'Ajay', 'Bagga']",neutral
6458,"['Beat', 'Fed', 'blues', 'top', '15', 'highconviction', 'ideas', 'experts']",neutral
6459,"['Bengalurubased', 'builder', 'Unishire', 'raises', 'Rs', '126', 'crore', 'issue', 'NCDs']",neutral
6460,"['Better', 'coordination', 'needed', 'check', 'ponzi', 'menace', 'UK', 'Sinha', 'Sebi', 'chief']",neutral
6461,"['Bharti', 'Realty', 'appoints', 'K', 'Sayal', 'Managing', 'Director', 'CEO']",neutral
6462,"['Bond', 'issuers', 'seek', 'better', 'pricing', 'RBI', 'rate', 'cut', 'rethink', 'offers']",neutral
6463,"['BPCL', 'bought', 'declines', 'Ashwani', 'Gujral', 'Market', 'Strategist']",positive
6464,"['BSE', 'Sensex', 'flirts', '25000', 'levels', 'top', 'eleven', 'stocks', 'focus']",neutral
6465,"['Cairn', 'India', 'Rs', '5725', 'crore', 'share', 'buyback', 'starts', 'January', '23']",neutral
6466,"['Call', 'data', 'record', 'important', 'evidence', 'fraud', 'cases', 'says', 'Sebi']",neutral
6467,"['Camlin', 'Fine', 'Sciences', 'posts', 'Rs', '428', 'crore', 'net', 'profit', 'Q1']",neutral
6468,"['Canara', 'Bank', 'hands', 'dividend', 'Rs', '34881', 'cr', 'government']",neutral
6469,"['Cheaper', 'inputs', 'help', 'weak', 'demand', 'drag', 'Asian', 'Paints']",neutral
6470,"['China', 'stocks', 'end', 'firmer', 'investors', 'switch', 'tech', 'property']",neutral
6471,"['China', 'stocks', 'mixed', 'investors', 'hold', 'back', 'SHHK', 'connect', 'launch']",neutral
6472,"['China', 'test', 'longer', 'onshore', 'yuan', 'trading', 'hours', 'Dec', '2330', 'Sources']","neutral,onshoreyuan"
6473,"['Chinas', 'Xiaomi', 'hires', 'Jabong', 'cofounder', 'Manu', 'Jain', 'head', 'India', 'operations']","neutral,Jabong"
6474,"['Claris', 'buyback', '1449', 'per', 'cent', 'stake', 'Rs', '23125', 'crore']",neutral
6475,"['Claris', 'buyback', '1449', 'per', 'cent', 'stake', 'Rs', '23125', 'crore']",neutral
6476,"['Cofounder', 'PV', 'Ramaprasad', 'Reddy', 'becomes', 'billionaire', 'Aurobindo', 'triples', 'record']",neutral
6477,"['Commodities', 'tricky', 'call', 'Dhiraj', 'Agarwal', 'Standard', 'Chartered', 'Capital', 'Markets']","neutral,StandardCharteredCapitalMarkets"
6478,"['Commodity', 'bourse', 'ICEX', 'plans', 'rights', 'issue', 'part', 'revival', 'plan']",neutral
6479,"['Companies', 'get', 'listed', 'within', 'six', 'days', 'share', 'sale', 'Sebi']",neutral
6480,"['Cong', 'agrees', 'cooperate', '6', 'key', 'bills', 'nogo', 'GST']",neutral
6481,"['Continue', 'hold', 'long', 'positions', 'Nifty', 'Mitesh', 'Thacker']",neutral
6482,"['Correction', 'markets', 'likely', 'anytime', 'soon', 'Jitendra', 'Sriram', 'HSBC']","neutral,markets"
6483,"['Data', 'surge', 'support', 'Airtels', 'growth', 'African', 'woes', 'may', 'stay']",neutral
6484,"['December', 'quarter', 'earnings', 'macro', 'data', 'drive', 'markets', 'week', 'Experts']",neutral
6485,"['Declining', 'trend', 'get', 'VIP', 'Mitesh', 'Thacker']",neutral
6486,"['Delta', 'Corp', 'sustainability', '65', 'levels', 'Vijay', 'Bhambwani']",neutral
6487,"['Dhunseri', 'Petrochem', 'Tea', 'posts', 'Q4', 'PAT', 'Rs', '2508', 'crore']",neutral
6488,"['Dollar', 'flatlines', 'ahead', 'Janet', 'Yellen', 'Mario', 'Draghi', 'Jackson', 'Hole']","neutral,JacksonHole"
6489,"['Dr', 'Lal', 'Path', 'Labs', 'plans', 'IPO', 'files', 'draft', 'papers', 'Sebi']","neutral,Sebi"
6490,"['DStreet', 'could', 'move', '2', 'either', 'side', 'Thursdays', 'Fed', 'outcome']",neutral
6491,"['DStreet', 'eyes', 'RIL', 'direction', 'heres', 'trade', 'stock']","neutral,D-Street"
6492,"['DVC', 'aims', 'raise', '1600', 'cr', 'bonds', 'funding', 'expansion']",neutral
6493,"['Exchanges', 'need', 'change', 'mindset', 'Bombay', 'Stock', 'Exchange', 'chief', 'Ashish', 'Chauhan']",neutral
6494,"['Expect', 'Nifty', 'test', '6000', 'next', 'months', 'BP', 'Singh']",neutral
6495,"['Expect', 'Nifty', 'touch', 'level', '6900', 'yearend', 'Gautam', 'Chhaochharia']",neutral
6496,"['Expect', 'Nifty', 'rangebound', '8420', '8530', 'Mitesh', 'Thacker']",neutral
6497,"['FO', 'Tracker', 'Watch', 'BankNifty', 'FII', 'cash', 'market', 'data']",neutral
6498,"['Fertiliser', 'cos', 'need', 'move', 'subsidiary', 'regime', 'UR', 'Bhat']",neutral
6499,"['FIIs', 'sovereign', 'funds', 'keep', 'India', 'mkt', 'full', 'liquidity', 'RBS']",neutral
6500,"['Financial', 'sector', 'key', 'final', 'week', 'trading', 'Wall', 'Street']","neutral,Financialsector"
6501,"['Five', 'reasons', 'markets', 'could', 'make', 'fresh', 'record', 'high', 'anytime']",positive
6502,"['Five', 'reasons', 'markets', 'wont', 'fall', 'US', 'Feds', 'taper', 'tantrum']",neutral
6503,"['Five', 'things', 'watch', 'Wipro', 'results', 'commentary']",neutral
6504,"['Franklin', 'Templeton', 'buys', 'record', 'Rs', '16000crore', 'government', 'securities', 'day']",neutral
6505,"['FSecure', 'appoints', 'Adarsh', 'Kaul', 'India', 'director', 'sales', 'marketing']",neutral
6506,"['FTIL', 'sells', 'SMX', '150', 'mn', 'clear', 'dues', 'say', 'NSEL', 'investors']","neutral,NSEL"
6507,"['FX', 'traders', 'interviewed', 'part', 'BoE', 'probe', 'Sources']",neutral
6508,"['G7', 'agrees', 'slap', 'sanctions', 'Russia', 'markets', 'edge']","neutral,Russia"
6509,"['Global', 'happenings', 'likely', 'affect', 'markets', 'shortterm', 'Prateek', 'Agarwal']",neutral
6510,"['Global', 'markets', 'Economic', 'data', 'continue', 'important', 'week']",neutral
6511,"['GoDaddys', 'IPO', 'value', 'webhosting', 'company', '287', 'billion']",neutral
6512,"['Government', 'selects', '5', 'bankers', 'manage', 'Indian', 'Oil', 'Corporation', 'stake', 'sale']",neutral
6513,"['Grasim', 'looks', 'good', 'range', 'growth', 'much', 'Sudip', 'Bandyopadhyay']",neutral
6514,"['Gunit', 'Chadha', 'Deutsche', 'Bank', 'India', 'CEO', 'move', 'cohead', 'Asia']",neutral
6515,"['Heard', 'Street', 'SKS', 'Microfinance', 'ExCEO', 'Gurumani', 'seen', 'settlement']",neutral
6516,"['10', 'big', 'market', 'stories', 'dominate', '2015']",neutral
6517,"['Hindalco', 'Rising', 'input', 'costs', 'worry', 'buoyant', 'demand', 'may', 'help']",neutral
6518,"['Hopes', 'policy', 'clearances', 'government', 'driving', 'metal', 'stocks', 'Arindam', 'Ghosh']",neutral
6519,"['Hospitality', 'doyen', 'Leela', 'group', 'founder', 'Capt', 'C', 'P', 'Krishnan', 'Nair', 'dead']",neutral
6520,"['hedge', 'ripples', 'Asias', 'biggest', 'economy', 'China']",neutral
6521,"['play', 'Tata', 'Consultancy', 'Services', 'stock', 'ahead', 'Q4', 'results']",neutral
6522,"['HUDCO', 'raises', 'Rs', '2185', 'crore', 'second', 'tranche', 'taxfree', 'bonds']","neutral,tax-freebonds"
6523,"['IIFCL', 'boards', 'infra', 'bond', 'wagon', 'raise', 'Rs', '1200', 'cr']",neutral
6524,"['ILFS', 'Transportation', 'Rs', '524', 'crore', 'rights', 'issue', 'open', 'Monday']",neutral
6525,"['hurry', 'recommend', 'Buy', 'Coal', 'India', 'Mehraboon', 'Irani']",neutral
6526,"['Indian', 'Energy', 'Exchange', 'appoints', 'N', 'Goel', 'CEO', 'MD']",neutral
6527,"['Infosys', 'director', 'Ann', 'Fudge', 'wont', 'seek', 'reappointment', 'term', 'expiry']",neutral
6528,"['Infosys', 'riding', 'Vishal', 'Sikka', 'anticipated', 'turnaround', 'strategy', 'P', 'Phani', 'Sekhar']",neutral
6529,"['Infosys', 'get', 'list', 'CEO', 'probables', 'June', '1st', 'week']",neutral
6530,"['Investment', 'banker', 'Manish', 'Chokhani', 'head', 'TPGs', 'India', 'SE', 'Asia', 'play']","neutral,SEAsiaplay"
6531,"['Investors', 'may', 'gain', 'much', 'new', 'structure', 'Crompton', 'Greaves']",neutral
6532,"['Investors', 'turn', 'focus', 'proxy', 'benchmark', 'government', 'bond', 'maturing', '2028']",neutral
6533,"['IRFC', 'raise', 'Rs', '10000', 'crore', 'issue', 'taxfree', 'bonds']","neutral,tax-freebonds"
6534,"['sector', 'continues', 'enduring', 'story', 'India', 'Jagdish', 'Malkani']",neutral
6535,"['stocks', 'likely', 'take', 'Nifty', '80008100', 'levels', 'Sandeep', 'Wagle']","neutral,Nifty"
6536,"['Japan', 'Post', 'IPO', 'include', 'separate', 'listings', 'bank', 'insurance', 'units']",neutral
6537,"['Japanese', 'messaging', 'app', 'Line', 'files', 'IPO', 'valued', '10', 'billion']",neutral
6538,"['JPMorgan', 'downgrades', 'RIL', 'neutral', 'raises', 'target', 'price', 'Rs', '1100']","neutral,RIL"
6539,"['JPMorgan', 'handpicks', 'six', 'midcap', 'stocks', 'outperform', 'markets', '2015']","neutral,midcapstocks"
6540,"['Key', 'thing', 'OMCs', 'subsidy', 'sharing', 'pattern', 'India', 'Infoline']","neutral,IndiaInfoline"
6541,"['Lakshmi', 'Vilas', 'Bank', 'seeks', 'Sebi', 'nod', 'Rs', '505cr', 'rights', 'issue']","neutral,Sebi"
6542,"['Lanco', 'Infratech', 'board', 'consider', 'compulsory', 'convertible', 'debentures', 'issuance', 'next', 'week']",neutral
6543,"['Look', 'opportunities', 'midcap', 'companies', 'Tushar', 'Pradhan', 'HSBC', 'AMC']",neutral
6544,"['Macro', 'data', 'FIIs', 'decide', 'Indian', 'mkt', 'trend', 'week', 'Experts']",neutral
6545,"['Manpasand', 'IPO', 'hits', 'market', 'today', 'buy', 'analysts', 'say']",neutral
6546,"['Market', 'driven', 'expectation', 'reformist', 'government', 'says', 'Vijai', 'Mantri']",neutral
6547,"['Market', 'chasing', 'anything', 'related', 'Gujarat', 'Modi', 'Jagdish', 'Malkani']",neutral
6548,"['Market', 'may', 'remain', 'sideways', '81508200', 'range', 'holds', 'key', 'Ashwani', 'Gujral']",neutral
6549,"['Markets', 'overbought', 'hence', 'could', 'momentum', 'loss', 'Mitesh', 'Thacker', 'miteshthackercom']","neutral,Markets"
6550,"['Markets', 'trade', 'range', 'till', 'Bihar', 'election', 'results', 'Sudip', 'Bandhopadhyay']",neutral
6551,"['Maruti', 'Suzuki', 'flat', 'ahead', 'Q1', 'results', 'expect']",neutral
6552,"['Matrix', 'sells', '48', 'Tree', 'House', 'Education', 'Rs', '50', 'crore']","neutral,TreeHouseEducation"
6553,"['MCX', 'receives', 'nearly', '60', 'applications', 'MD', 'CEO', 'vacant', 'post']",neutral
6554,"['Michael', 'Mayer', 'appointed', 'Director', 'Volkswagen', 'Passenger', 'Cars', 'India']",neutral
6555,"['Mphasis', 'major', 'turnaround', 'company', 'near', 'term']",neutral
6556,"['Need', 'maintain', 'long', 'positions', 'given', 'market', 'Ashwani', 'Gujral']",neutral
6557,"['Next', 'couple', 'days', 'indicate', 'direction', 'markets', 'Ashwani', 'Gujral']",neutral
6558,"['Nifty', 'reach', '8000', 'levels', 'six', 'months', 'says', 'Ajay', 'Bagga']",neutral
6559,"['Nifty', 'could', 'go', 'upto', '84008450', 'near', 'future', 'Deven', 'Choksey']",neutral
6560,"['Nifty', 'stuck', 'range', 'focus', 'individual', 'stocks', 'Mitesh', 'Thacker']",neutral
6561,"['Nifty', 'consolidate', 'current', 'levels', '9000', 'still', 'away', 'Kunj', 'Bansal']",neutral
6562,"['Nifty', 'stay', '60006400', 'prior', 'general', 'elections', 'Jagdish', 'Malkani']",neutral
6563,"['Nokia', 'India', 'appoints', 'V', 'Sembian', 'new', 'head', 'Chennai', 'factory']",neutral
6564,"['Nokia', 'India', 'head', 'P', 'Balaji', 'resigns', 'new', 'Microsoft', 'set']","neutral,Microsoft"
6565,"['open', 'Narayana', 'Hrudayalaya', 'IPO', 'likely', 'cross', 'line', 'today']",neutral
6566,"['NSE', 'auction', 'government', 'bonds', 'worth', 'Rs', '646', 'crore', 'Tuesday']","neutral,governmentbonds"
6567,"['NSE', 'auction', 'investment', 'limits', 'Rs', '852', 'crore', 'govt', 'bonds']","neutral,govtbonds"
6568,"['NSEL', 'begin', 'remat', 'eseries', 'metal', 'contracts', 'April', '12']","neutral,e-seriesmetalcontracts"
6569,"['OMCs', 'even', 'matched', 'Niftys', 'performance', 'Vijay', 'Bhambwani', 'BSPLindiacom']","neutral,OMCs"
6570,"['OMCs', 'rally', 'petrol', 'price', 'hike', 'end', 'day', 'red']","neutral,petrol"
6571,"['P', 'Padmanabhan', 'takes', 'Managing', 'Director', 'Numaligarh', 'Refinery', 'Limited']",neutral
6572,"['Perpetual', 'bonds', 'quite', 'hit', 'investors', 'ratecut', 'season']",neutral
6573,"['Policy', 'push', 'likely', 'stabilise', 'rupee', '6061', 'band', 'Prateek', 'Agarwal']",neutral
6574,"['Poll', 'Us', 'Federal', 'Reserve', 'may', 'rates', 'twice', '2015', 'say', 'economists']",neutral
6575,"['Post', 'RBI', 'policy', 'Bonds', 'draw', 'comfort', 'future', 'guidance', 'rupee', 'steady']","neutral,Bonds"
6576,"['PSUs', 'need', 'operate', 'economic', 'principles', 'perform', 'Dipan', 'Mehta']",neutral
6577,"['PwC', 'submits', 'special', 'audit', 'report', 'Multi', 'Commodity', 'Exchange', 'FMC']","neutral,MultiCommodityExchange"
6578,"['Raghuram', 'Rajan', 'says', 'premature', 'scrap', 'foreign', 'limits', 'government', 'debt']",neutral
6579,"['Ramco', 'Systems', 'plans', 'raise', 'Rs', '123', 'crore', 'rights', 'issue']",neutral
6580,"['Rashtriya', 'Ispat', 'Nigam', 'Ltd', 'PAT', 'FY12', 'Rs', '751', 'crore']",neutral
6581,"['Rathin', 'Basu', 'appointed', 'Country', 'President', 'Alstom', 'India', 'South', 'Asia']",neutral
6582,"['RBI', 'executive', 'director', 'G', 'Gopalakrishna', 'may', 'get', 'top', 'job', 'CAFRAL']","neutral,CAFRAL"
6583,"['RBI', 'tightens', 'norms', 'NBFCs', 'heres', 'impacts', 'different', 'stocks']",neutral
6584,"['Really', 'like', 'new', 'startup', 'spaces', 'says', 'Deepak', 'Shenoy', 'Capital', 'Mind']",neutral
6585,"['Reduction', 'diesel', 'prices', 'taken', 'negatively', 'Ajay', 'Bodke']",neutral
6586,"['Reliance', 'Industries', 'likely', 'remain', 'range', 'bound', 'Jagannadham', 'Thunuguntla', 'SMC', 'Capitals']","neutral,SMCCapitals"
6587,"['Religare', 'Health', 'raise', 'upto', 'Rs', '2373', 'crore', 'Singapore', 'IPO']",neutral
